epoch,batch,train_loss,train_accuracy
14,1841,0.61031234,0.78125
14,1842,0.87108827,0.78125
14,1843,0.34576204,0.90625
14,1844,0.40586227,0.90625
14,1845,0.27227306,0.9375
14,1846,0.5105337,0.78125
14,1847,0.3948029,0.9375
14,1848,0.6845334,0.75
14,1849,0.8216012,0.75
14,1850,0.41798115,0.90625
14,1851,0.5321797,0.8125
14,1852,0.47345996,0.875
14,1853,0.8145928,0.75
14,1854,0.54027325,0.84375
14,1855,0.6232433,0.8125
14,1856,0.71047884,0.78125
14,1857,0.5314915,0.8125
14,1858,0.34669033,0.90625
14,1859,0.4909746,0.8125
14,1860,0.6471377,0.78125
14,1861,0.5011566,0.84375
14,1862,0.66542464,0.75
14,1863,0.41108367,0.8125
14,1864,0.34965825,0.96875
14,1865,0.4463601,0.8125
14,1866,0.49852636,0.90625
14,1867,0.6693033,0.78125
14,1868,0.6693398,0.75
14,1869,0.51387066,0.84375
14,1870,0.3236136,0.90625
14,1871,0.55610305,0.875
14,1872,0.60289764,0.84375
14,1873,0.48509493,0.84375
14,1874,0.70025635,0.78125
14,1875,0.558614,0.84375
14,1876,0.69231004,0.8125
14,1877,0.7878265,0.75
14,1878,0.38811237,0.90625
14,1879,0.49372143,0.875
14,1880,0.88948894,0.65625
14,1881,0.48055094,0.8125
14,1882,0.60636574,0.84375
14,1883,0.4860566,0.84375
14,1884,0.62075895,0.90625
14,1885,0.6599719,0.8125
14,1886,0.43288136,0.84375
14,1887,0.5030474,0.875
14,1888,0.28947288,0.9375
14,1889,0.5693013,0.8125
14,1890,0.37320057,0.90625
14,1891,0.38805938,0.9375
14,1892,0.64683026,0.84375
14,1893,0.416929,0.9375
14,1894,0.52441955,0.84375
14,1895,0.5301826,0.875
14,1896,0.6834439,0.84375
14,1897,0.56050646,0.8125
14,1898,0.4025214,0.90625
14,1899,0.32843906,0.90625
14,1900,0.5329786,0.84375
14,1901,0.74236906,0.75
14,1902,0.45242465,0.84375
14,1903,0.40049917,0.90625
14,1904,0.48682106,0.84375
14,1905,0.31308085,0.90625
14,1906,0.60162205,0.8125
14,1907,0.492307,0.875
14,1908,0.6685485,0.84375
14,1909,0.520137,0.875
14,1910,0.61952674,0.8125
14,1911,0.56397665,0.78125
14,1912,0.53287005,0.875
14,1913,0.8139939,0.75
14,1914,0.544907,0.90625
14,1915,0.27905002,0.90625
14,1916,0.62591845,0.875
14,1917,0.4034286,0.875
14,1918,0.7549178,0.7391304347826086
15,1919,0.6811288,0.78125
15,1920,0.80275744,0.78125
15,1921,0.6434342,0.8125
15,1922,0.5918599,0.78125
15,1923,0.4618,0.84375
15,1924,0.39582565,0.90625
15,1925,0.53085446,0.78125
15,1926,0.23343611,0.9375
15,1927,0.432312,0.90625
15,1928,0.64416647,0.8125
15,1929,0.5820728,0.84375
15,1930,0.3306842,0.875
15,1931,0.4702228,0.875
15,1932,0.42432237,0.90625
15,1933,0.35898992,0.9375
15,1934,0.46819258,0.84375
15,1935,0.54432034,0.90625
15,1936,0.65788275,0.84375
15,1937,0.4892064,0.875
15,1938,0.41821975,0.875
15,1939,0.45651525,0.90625
15,1940,0.6337807,0.75
15,1941,0.44734028,0.84375
15,1942,0.31277525,0.90625
15,1943,0.49152964,0.84375
15,1944,0.5185726,0.875
15,1945,0.73095185,0.75
15,1946,0.67856973,0.875
15,1947,0.64727086,0.71875
15,1948,0.7435283,0.8125
15,1949,0.58654946,0.8125
15,1950,0.376517,0.90625
15,1951,0.46577224,0.84375
15,1952,0.29251263,0.9375
15,1953,0.38320947,0.90625
15,1954,0.32298973,0.9375
15,1955,0.5779905,0.78125
15,1956,0.7197284,0.75
15,1957,0.56332386,0.84375
15,1958,0.5409307,0.8125
15,1959,0.4805741,0.875
15,1960,0.30131152,1.0
15,1961,0.54518914,0.8125
15,1962,0.34987405,0.90625
15,1963,0.5798712,0.875
15,1964,0.42439923,0.875
15,1965,0.20677115,1.0
15,1966,0.5932502,0.75
15,1967,0.48757267,0.84375
15,1968,0.37026834,0.84375
15,1969,0.47671762,0.875
15,1970,0.52914476,0.84375
15,1971,0.7991551,0.8125
15,1972,0.58841896,0.84375
15,1973,0.4249612,0.875
15,1974,0.44397843,0.8125
15,1975,0.5166439,0.8125
15,1976,0.46426848,0.875
15,1977,0.43062407,0.875
15,1978,0.4692949,0.875
15,1979,0.48281902,0.875
15,1980,0.54035425,0.8125
15,1981,0.733312,0.8125
15,1982,0.5869674,0.875
15,1983,0.47216457,0.9375
15,1984,0.42464215,0.90625
15,1985,0.56659406,0.90625
15,1986,0.49957332,0.84375
15,1987,0.63165826,0.8125
15,1988,0.58023185,0.84375
15,1989,0.34196746,0.9375
15,1990,0.8227397,0.75
15,1991,0.57450074,0.84375
15,1992,0.25330344,0.9375
15,1993,0.6406764,0.78125
15,1994,0.47737125,0.90625
15,1995,0.62392974,0.78125
15,1996,0.5196362,0.84375
15,1997,0.4583909,0.84375
15,1998,0.51022434,0.90625
15,1999,0.8459711,0.78125
15,2000,0.42026463,0.875
15,2001,0.47105372,0.875
15,2002,0.42829064,0.84375
15,2003,0.5437114,0.84375
15,2004,0.5469703,0.84375
15,2005,0.39894128,0.90625
15,2006,0.6567169,0.84375
15,2007,0.89194053,0.75
15,2008,0.35396942,0.9375
15,2009,0.6092479,0.78125
15,2010,0.5538319,0.8125
15,2011,0.6784479,0.8125
15,2012,0.59864485,0.78125
15,2013,0.6500264,0.8125
15,2014,0.38140368,0.9375
15,2015,0.6109448,0.875
15,2016,0.42863405,0.90625
15,2017,0.5606652,0.8125
15,2018,0.48509654,0.875
15,2019,0.44562355,0.875
15,2020,0.43069476,0.84375
15,2021,0.40908727,0.90625
15,2022,0.433446,0.90625
15,2023,0.30680543,0.9375
15,2024,0.7616723,0.8125
15,2025,0.43203744,0.90625
15,2026,0.69736004,0.6875
15,2027,0.44235706,0.90625
15,2028,0.40017763,0.90625
15,2029,0.4885569,0.90625
15,2030,0.5429332,0.78125
15,2031,0.5037639,0.84375
15,2032,0.5285781,0.8125
15,2033,0.56027305,0.875
15,2034,0.46274978,0.84375
15,2035,0.65551084,0.71875
15,2036,0.31382972,0.90625
15,2037,0.7324702,0.84375
15,2038,0.3446257,0.875
15,2039,0.39909118,0.90625
15,2040,0.54394186,0.84375
15,2041,0.52404296,0.875
15,2042,0.46315908,0.875
15,2043,0.631567,0.8125
15,2044,0.4690092,0.875
15,2045,0.60038286,0.78125
15,2046,0.6133473,0.78125
15,2047,0.5431364,0.875
15,2048,0.56712425,0.84375
15,2049,0.51858616,0.875
15,2050,0.82429844,0.75
15,2051,0.32796034,0.90625
15,2052,0.5854457,0.71875
15,2053,0.36218444,0.9375
15,2054,0.7366706,0.78125
15,2055,0.75219727,0.7391304347826086
16,2056,0.5256739,0.8125
16,2057,0.93249345,0.71875
16,2058,0.52054644,0.90625
16,2059,0.5000977,0.90625
16,2060,0.38415316,0.875
16,2061,0.43412197,0.90625
16,2062,0.2934497,0.9375
16,2063,0.6413267,0.78125
16,2064,0.59314245,0.84375
16,2065,0.72572523,0.71875
16,2066,0.6814684,0.78125
16,2067,0.61613107,0.8125
16,2068,0.6829458,0.875
16,2069,0.6619212,0.75
16,2070,0.55690444,0.84375
16,2071,0.4928534,0.84375
16,2072,0.5597797,0.84375
16,2073,0.44345012,0.875
16,2074,0.73628956,0.8125
16,2075,0.40548748,0.90625
16,2076,0.6846296,0.8125
16,2077,0.6061621,0.875
16,2078,0.5073907,0.8125
16,2079,0.28992113,0.90625
16,2080,0.29772747,0.90625
16,2081,0.6922445,0.75
16,2082,0.62697476,0.84375
16,2083,0.48754138,0.90625
16,2084,0.5165947,0.84375
16,2085,0.8456296,0.6875
16,2086,0.3806693,0.90625
16,2087,0.38437167,0.90625
16,2088,0.5354154,0.875
16,2089,0.35492182,0.90625
16,2090,0.6379317,0.875
16,2091,0.45990244,0.90625
16,2092,0.13971522,1.0
16,2093,0.6244834,0.84375
16,2094,0.23491418,0.96875
16,2095,0.6975767,0.78125
16,2096,0.6029546,0.84375
16,2097,0.51303816,0.84375
16,2098,0.60736024,0.875
16,2099,0.42841405,0.90625
16,2100,0.51576406,0.8125
16,2101,0.46983358,0.875
16,2102,0.6282886,0.8125
16,2103,0.71867895,0.8125
16,2104,0.5400928,0.90625
16,2105,0.65012234,0.75
16,2106,0.5711947,0.8125
16,2107,0.33339947,0.9375
16,2108,0.69618917,0.78125
16,2109,0.51369154,0.875
16,2110,0.56956637,0.84375
16,2111,0.64288116,0.8125
16,2112,0.4687621,0.90625
16,2113,0.67883915,0.8125
16,2114,0.55716825,0.875
16,2115,0.5196609,0.84375
16,2116,0.39879492,0.875
16,2117,0.42110917,0.90625
16,2118,0.7641472,0.8125
16,2119,0.40301767,0.875
16,2120,0.65702325,0.78125
16,2121,0.9014104,0.75
16,2122,0.5193637,0.84375
16,2123,0.4301369,0.90625
16,2124,0.54665834,0.875
16,2125,0.42915475,0.875
16,2126,0.41276327,0.90625
16,2127,0.483873,0.875
16,2128,0.58336794,0.8125
16,2129,0.5599404,0.78125
16,2130,0.713362,0.75
16,2131,0.49783793,0.8125
16,2132,0.41406348,0.9375
16,2133,0.6296299,0.75
16,2134,0.34922436,0.90625
16,2135,0.5547153,0.8125
16,2136,0.663754,0.84375
16,2137,0.5838212,0.84375
16,2138,0.36493555,0.90625
16,2139,0.32743803,0.90625
16,2140,0.32503766,0.84375
16,2141,0.6719455,0.8125
16,2142,0.25138643,0.96875
16,2143,0.47374207,0.875
16,2144,0.5825708,0.84375
16,2145,0.5781097,0.90625
16,2146,0.58495855,0.875
16,2147,0.6663771,0.75
16,2148,0.5621687,0.875
16,2149,0.3745728,0.875
16,2150,0.47485003,0.875
16,2151,0.6145938,0.78125
16,2152,0.51962477,0.84375
16,2153,0.43335915,0.84375
16,2154,0.47651732,0.8125
16,2155,0.56727386,0.84375
16,2156,0.5852605,0.8125
16,2157,0.42625967,0.875
16,2158,0.73512685,0.71875
16,2159,0.33071098,0.90625
16,2160,0.66023916,0.8125
16,2161,0.5160044,0.78125
16,2162,0.45709294,0.875
16,2163,0.4378956,0.90625
16,2164,0.38264555,0.90625
16,2165,0.54240066,0.84375
16,2166,0.4493109,0.875
16,2167,0.64586353,0.8125
16,2168,0.376596,0.90625
16,2169,0.8125961,0.75
16,2170,0.7798087,0.71875
16,2171,0.5058758,0.875
16,2172,0.54334944,0.8125
16,2173,0.42711425,0.9375
16,2174,0.81661874,0.75
16,2175,0.807182,0.78125
16,2176,0.6613511,0.78125
16,2177,0.59820575,0.8125
16,2178,0.412242,0.90625
16,2179,0.28670147,0.90625
16,2180,0.4141479,0.875
16,2181,0.49399817,0.90625
16,2182,0.33614352,0.96875
16,2183,0.6008559,0.875
16,2184,0.48371345,0.84375
16,2185,0.32525808,0.9375
16,2186,0.530627,0.84375
16,2187,0.3543338,0.875
16,2188,0.31662446,0.9375
16,2189,0.50317067,0.90625
16,2190,0.30476457,0.9375
16,2191,0.4270201,0.90625
16,2192,0.4619557,0.8695652173913043
17,2193,0.7521926,0.71875
17,2194,0.5963708,0.84375
17,2195,0.3217592,0.96875
17,2196,0.47326246,0.875
17,2197,0.40297672,0.9375
17,2198,0.68443835,0.8125
17,2199,0.29642454,0.9375
17,2200,0.5803362,0.84375
17,2201,0.67978865,0.84375
17,2202,0.657564,0.8125
17,2203,0.6744045,0.75
17,2204,0.14142586,1.0
17,2205,0.40535438,0.84375
17,2206,0.6864929,0.84375
17,2207,0.61497504,0.8125
17,2208,0.38226607,0.875
17,2209,0.57139534,0.78125
17,2210,0.6110267,0.75
17,2211,0.3481519,0.84375
17,2212,0.49333447,0.875
17,2213,0.4767326,0.90625
17,2214,0.53002393,0.90625
17,2215,0.52780855,0.8125
17,2216,0.47805873,0.90625
17,2217,0.6103639,0.8125
17,2218,0.52623564,0.90625
17,2219,0.5746399,0.84375
17,2220,0.54024607,0.8125
17,2221,0.39750895,0.875
17,2222,0.6171884,0.875
17,2223,0.4538238,0.84375
17,2224,0.30455554,1.0
17,2225,0.45890617,0.90625
17,2226,0.24948174,1.0
17,2227,0.40408227,0.9375
17,2228,0.5759413,0.90625
17,2229,0.5458155,0.84375
17,2230,0.40087903,0.84375
17,2231,0.38184687,0.9375
17,2232,0.6615676,0.84375
17,2233,0.64148515,0.84375
17,2234,0.46587473,0.875
17,2235,0.33871368,0.90625
17,2236,0.3931211,0.84375
17,2237,0.37278146,0.9375
17,2238,0.31727898,0.875
17,2239,0.7260091,0.75
17,2240,0.58078164,0.78125
17,2241,0.5190423,0.8125
17,2242,0.6974536,0.84375
17,2243,0.3557924,0.875
17,2244,0.52003604,0.8125
17,2245,0.2349419,1.0
17,2246,0.5096655,0.84375
17,2247,0.8924108,0.75
17,2248,0.7129724,0.78125
17,2249,0.4893282,0.875
17,2250,0.38835612,0.9375
17,2251,0.411648,0.84375
17,2252,0.46447605,0.90625
17,2253,0.59846294,0.84375
17,2254,0.3181764,0.96875
17,2255,0.5101211,0.78125
17,2256,0.4372724,0.84375
17,2257,0.3948247,0.96875
17,2258,0.32272705,0.9375
17,2259,0.8025053,0.75
17,2260,0.3717243,0.9375
17,2261,0.54108787,0.875
17,2262,0.5630083,0.8125
17,2263,0.43848437,0.8125
17,2264,0.60389924,0.8125
17,2265,0.4866812,0.78125
17,2266,0.5342788,0.84375
17,2267,0.5525982,0.8125
17,2268,0.4141902,0.875
17,2269,0.7432706,0.75
17,2270,0.5967884,0.84375
17,2271,0.48064744,0.875
17,2272,0.3970001,0.90625
17,2273,0.4975517,0.8125
17,2274,0.7589719,0.8125
17,2275,0.40093994,0.875
17,2276,0.6449583,0.8125
17,2277,0.86752295,0.71875
17,2278,0.5457965,0.90625
17,2279,0.40575084,0.875
17,2280,0.32413396,0.9375
17,2281,0.27862722,0.9375
17,2282,0.4622286,0.8125
17,2283,0.36603367,0.9375
17,2284,0.31761622,0.96875
17,2285,0.55362016,0.8125
17,2286,0.6049338,0.78125
17,2287,0.48316243,0.84375
17,2288,0.5550574,0.90625
17,2289,0.17406611,0.96875
17,2290,0.71504444,0.8125
17,2291,0.4652088,0.90625
17,2292,0.7169987,0.71875
17,2293,0.69692194,0.78125
17,2294,0.60976535,0.84375
17,2295,0.6281633,0.8125
17,2296,0.29256248,0.90625
17,2297,0.50070506,0.90625
17,2298,0.6541941,0.8125
17,2299,0.8334377,0.75
17,2300,0.7659373,0.78125
17,2301,0.36768547,0.8125
17,2302,1.1253213,0.65625
17,2303,0.26386914,0.90625
17,2304,0.5099306,0.875
17,2305,0.35730112,0.90625
17,2306,0.4002312,0.875
17,2307,0.42522138,0.90625
17,2308,0.58138007,0.84375
17,2309,0.4632543,0.90625
17,2310,0.5384229,0.875
17,2311,0.66067964,0.78125
17,2312,0.48216972,0.875
17,2313,0.39344874,0.90625
17,2314,0.53805906,0.84375
17,2315,0.51460767,0.875
17,2316,0.5329689,0.875
17,2317,0.41040635,0.9375
17,2318,0.5124488,0.90625
17,2319,0.4023132,0.875
17,2320,0.3801342,0.875
17,2321,0.5534108,0.84375
17,2322,0.33328924,0.90625
17,2323,0.4870989,0.84375
17,2324,0.49913263,0.84375
17,2325,0.35062772,0.90625
17,2326,0.615675,0.78125
17,2327,0.6390962,0.84375
17,2328,0.7457078,0.71875
17,2329,0.41349655,0.9130434782608695
18,2330,0.7320133,0.8125
18,2331,0.4367715,0.90625
18,2332,0.68490165,0.71875
18,2333,0.4938818,0.90625
18,2334,0.5476312,0.8125
18,2335,0.34935665,0.875
18,2336,0.51875526,0.90625
18,2337,0.5870206,0.8125
18,2338,0.3399746,0.9375
18,2339,1.0306636,0.75
18,2340,0.54165304,0.875
18,2341,0.53608006,0.84375
18,2342,0.62331456,0.875
18,2343,0.5164306,0.875
18,2344,0.3770252,0.9375
18,2345,0.8065567,0.8125
18,2346,0.31065753,0.90625
18,2347,0.69945806,0.84375
18,2348,0.690779,0.8125
18,2349,0.553748,0.875
18,2350,0.36061737,0.875
18,2351,0.514096,0.84375
18,2352,0.32471988,0.90625
18,2353,0.25789487,0.96875
18,2354,0.7356349,0.75
18,2355,0.6744111,0.84375
18,2356,0.44101155,0.875
18,2357,0.56221205,0.875
18,2358,0.5968746,0.8125
18,2359,0.4792685,0.8125
18,2360,0.45348358,0.8125
18,2361,0.5356845,0.84375
18,2362,0.41565716,0.8125
18,2363,0.3033369,0.90625
18,2364,0.49473765,0.8125
18,2365,0.8657966,0.8125
18,2366,0.6188532,0.8125
18,2367,0.585513,0.84375
18,2368,0.63569105,0.75
18,2369,0.64047307,0.78125
18,2370,0.41381943,0.90625
18,2371,0.527947,0.84375
18,2372,0.5394848,0.875
18,2373,0.46451113,0.875
18,2374,0.48475558,0.84375
18,2375,0.61845773,0.875
18,2376,0.90027493,0.75
18,2377,0.5893791,0.8125
18,2378,0.6392907,0.78125
18,2379,0.8285707,0.8125
18,2380,0.53470147,0.78125
18,2381,0.5834922,0.84375
18,2382,0.5270398,0.84375
18,2383,0.37808123,0.90625
18,2384,0.29741132,0.9375
18,2385,0.61098284,0.84375
18,2386,0.6467616,0.875
18,2387,0.4701578,0.875
18,2388,0.43777633,0.84375
18,2389,0.4170455,0.9375
18,2390,0.44187713,0.90625
18,2391,0.5344274,0.875
18,2392,0.2380759,1.0
18,2393,0.6761438,0.84375
18,2394,0.50515646,0.84375
18,2395,0.79097503,0.78125
18,2396,0.65221417,0.8125
18,2397,0.5050812,0.875
18,2398,0.27494213,0.96875
18,2399,0.52778804,0.875
18,2400,0.368311,0.875
18,2401,0.5212803,0.84375
18,2402,0.65387505,0.84375
18,2403,0.3856005,0.90625
18,2404,0.26120216,0.9375
18,2405,0.6947717,0.78125
18,2406,0.7299606,0.84375
18,2407,0.20208134,0.9375
18,2408,0.6842943,0.8125
18,2409,0.6254887,0.84375
18,2410,0.50400466,0.84375
18,2411,0.5963501,0.84375
18,2412,0.38819247,0.9375
18,2413,0.5917175,0.90625
18,2414,0.48955014,0.84375
18,2415,0.5113052,0.84375
18,2416,0.41516477,0.875
18,2417,0.4102488,0.84375
18,2418,0.39501455,0.9375
18,2419,0.7281943,0.84375
18,2420,0.33697504,0.9375
18,2421,0.46741444,0.84375
18,2422,0.5709088,0.8125
18,2423,0.5469704,0.875
18,2424,0.64090484,0.84375
18,2425,0.27742618,0.9375
18,2426,0.23366718,0.9375
18,2427,0.4514384,0.84375
18,2428,0.36786565,0.96875
18,2429,0.71989113,0.8125
18,2430,0.6092546,0.84375
18,2431,0.37323496,0.9375
18,2432,0.48688754,0.90625
18,2433,0.75789547,0.78125
18,2434,0.5212027,0.8125
18,2435,0.7062774,0.78125
18,2436,0.6079602,0.8125
18,2437,0.5908506,0.78125
18,2438,0.5039756,0.8125
18,2439,0.5182966,0.875
18,2440,0.5087037,0.90625
18,2441,0.5324116,0.875
18,2442,0.35691214,0.875
18,2443,0.37744886,0.875
18,2444,0.6084481,0.8125
18,2445,0.76556295,0.71875
18,2446,0.41598395,0.90625
18,2447,0.3914092,0.875
18,2448,0.49894437,0.84375
18,2449,0.6641815,0.8125
18,2450,0.52571,0.84375
18,2451,0.7035332,0.71875
18,2452,0.6271314,0.8125
18,2453,0.47654176,0.875
18,2454,0.40329036,0.875
18,2455,0.49111965,0.8125
18,2456,0.37306315,0.90625
18,2457,0.48711964,0.84375
18,2458,0.33090064,0.90625
18,2459,0.5152968,0.875
18,2460,0.35639387,0.9375
18,2461,0.24059772,0.9375
18,2462,0.7031644,0.71875
18,2463,0.5352345,0.90625
18,2464,0.4066102,0.9375
18,2465,0.46821067,0.875
18,2466,0.3265457,0.9130434782608695
19,2467,0.4033451,0.875
19,2468,0.46211508,0.78125
19,2469,0.5955888,0.8125
19,2470,0.42453444,0.84375
19,2471,0.29397914,0.9375
19,2472,0.69581014,0.875
19,2473,0.75830346,0.8125
19,2474,0.3678952,0.90625
19,2475,0.42559543,0.875
19,2476,0.4237879,0.875
19,2477,0.68443847,0.75
19,2478,0.5025271,0.84375
19,2479,0.6701351,0.875
19,2480,0.37771034,0.84375
19,2481,0.75400794,0.8125
19,2482,0.65449274,0.84375
19,2483,0.32430327,0.875
19,2484,0.40300092,0.9375
19,2485,0.5047821,0.875
19,2486,0.6368816,0.78125
19,2487,0.49220568,0.84375
19,2488,0.58428526,0.8125
19,2489,0.5608837,0.8125
19,2490,0.44553348,0.9375
19,2491,0.5039933,0.90625
19,2492,0.31403333,0.90625
19,2493,0.50976354,0.8125
19,2494,0.6954491,0.75
19,2495,0.44058934,0.875
19,2496,0.4213545,0.90625
19,2497,0.7193529,0.8125
19,2498,0.57831603,0.875
19,2499,0.49738213,0.90625
19,2500,0.38027698,0.875
19,2501,0.8093749,0.78125
19,2502,0.49807623,0.90625
19,2503,0.30855188,1.0
19,2504,0.49905422,0.90625
19,2505,0.63968825,0.75
19,2506,0.54849243,0.84375
19,2507,0.5473185,0.875
19,2508,0.7218685,0.75
19,2509,0.6364303,0.71875
19,2510,0.42815244,0.875
19,2511,0.39066088,0.9375
19,2512,0.36700213,0.90625
19,2513,0.45770788,0.875
19,2514,0.49717495,0.875
19,2515,0.44982618,0.84375
19,2516,0.47664073,0.875
19,2517,0.28494006,0.84375
19,2518,0.466469,0.90625
19,2519,0.580466,0.84375
19,2520,0.63328475,0.875
19,2521,0.48820636,0.875
19,2522,0.4994821,0.9375
19,2523,0.5120995,0.8125
19,2524,0.2850772,0.9375
19,2525,0.5682616,0.78125
19,2526,0.7322546,0.78125
19,2527,0.4595073,0.9375
19,2528,0.864347,0.71875
19,2529,0.4884243,0.9375
19,2530,0.5899206,0.84375
19,2531,0.8079531,0.78125
19,2532,0.55014503,0.90625
19,2533,0.49191093,0.84375
19,2534,0.48519394,0.875
19,2535,0.5958977,0.84375
19,2536,0.38263905,0.9375
19,2537,0.48808724,0.875
19,2538,0.5361936,0.90625
19,2539,0.5278253,0.8125
19,2540,0.35187328,0.90625
19,2541,0.6969507,0.78125
19,2542,0.9061848,0.75
19,2543,0.4946102,0.8125
19,2544,0.47842526,0.84375
19,2545,0.4118352,0.84375
19,2546,0.46519086,0.875
19,2547,0.398837,0.96875
19,2548,0.42577124,0.875
19,2549,0.4723874,0.875
19,2550,0.5128742,0.875
19,2551,0.7902237,0.875
19,2552,0.4540063,0.875
19,2553,0.4019495,0.875
19,2554,0.3703053,0.9375
19,2555,0.57993484,0.78125
19,2556,0.40458038,0.84375
19,2557,0.53321177,0.84375
19,2558,0.36210138,0.90625
19,2559,0.36384135,0.875
19,2560,0.3477127,0.9375
19,2561,0.48346126,0.90625
19,2562,0.7966027,0.75
19,2563,0.30824503,0.90625
19,2564,0.4617964,0.875
19,2565,0.31084603,0.90625
19,2566,0.3555043,0.9375
19,2567,0.5323728,0.90625
19,2568,0.375032,0.90625
19,2569,0.36984923,0.875
19,2570,0.63986385,0.90625
19,2571,0.72392845,0.84375
19,2572,0.95001036,0.75
19,2573,0.70502126,0.78125
19,2574,0.6338963,0.75
19,2575,0.4553142,0.90625
19,2576,0.42839494,0.875
19,2577,0.7121834,0.6875
19,2578,0.5938284,0.84375
19,2579,0.5046645,0.84375
19,2580,0.7225571,0.8125
19,2581,0.53643185,0.8125
19,2582,0.41041264,0.84375
19,2583,0.67298824,0.8125
19,2584,0.27694103,0.90625
19,2585,0.19103192,1.0
19,2586,0.5796299,0.8125
19,2587,0.5192775,0.8125
19,2588,0.5108258,0.875
19,2589,0.27986646,0.90625
19,2590,0.38237128,0.90625
19,2591,0.5675674,0.8125
19,2592,0.71537656,0.78125
19,2593,0.27442333,0.9375
19,2594,0.46746427,0.84375
19,2595,0.42825994,0.875
19,2596,0.8198654,0.8125
19,2597,0.6186782,0.8125
19,2598,0.39575836,0.875
19,2599,0.5377388,0.84375
19,2600,0.4698773,0.875
19,2601,0.6029667,0.71875
19,2602,0.41100144,0.9375
19,2603,0.8565913,0.6521739130434783
20,2604,0.85485774,0.71875
20,2605,0.42790642,0.875
20,2606,0.8097118,0.75
20,2607,0.25581276,0.9375
20,2608,0.3942689,0.875
20,2609,0.6538047,0.71875
20,2610,0.6083137,0.78125
20,2611,0.52365476,0.90625
20,2612,0.39255702,0.84375
20,2613,0.5036814,0.8125
20,2614,0.6382283,0.78125
20,2615,0.28501335,0.9375
20,2616,0.4799874,0.78125
20,2617,0.6977187,0.84375
20,2618,0.54642016,0.8125
20,2619,0.2887399,0.9375
20,2620,0.43382666,0.875
20,2621,0.56353587,0.84375
20,2622,0.46025112,0.875
20,2623,0.5109245,0.875
20,2624,0.26712587,0.90625
20,2625,0.42328885,0.90625
20,2626,0.38476598,0.875
20,2627,0.65089315,0.8125
20,2628,0.3126568,0.96875
20,2629,0.36270344,0.90625
20,2630,0.41725862,0.9375
20,2631,0.5807417,0.875
20,2632,0.2702649,0.96875
20,2633,0.5655317,0.90625
20,2634,0.40211862,0.90625
20,2635,0.6010983,0.875
20,2636,0.29427114,0.9375
20,2637,0.5213166,0.875
20,2638,0.7484002,0.6875
20,2639,0.478953,0.84375
20,2640,0.2697565,0.96875
20,2641,0.6573807,0.84375
20,2642,0.53425485,0.78125
20,2643,0.6893847,0.8125
20,2644,0.61742145,0.84375
20,2645,0.28968728,0.96875
20,2646,0.4100552,0.90625
20,2647,0.35344872,0.9375
20,2648,0.3636127,0.90625
20,2649,0.57123953,0.84375
20,2650,0.573454,0.84375
20,2651,0.46889445,0.875
20,2652,0.45343032,0.875
20,2653,0.5015827,0.875
20,2654,0.42947537,0.8125
20,2655,0.49401358,0.90625
20,2656,0.75665116,0.8125
20,2657,0.29142025,0.9375
20,2658,0.51100886,0.8125
20,2659,0.6158424,0.8125
20,2660,0.48689976,0.84375
20,2661,0.48545334,0.875
20,2662,0.91169304,0.71875
20,2663,0.26012665,0.9375
20,2664,0.39259362,0.90625
20,2665,0.44298324,0.90625
20,2666,0.45434403,0.875
20,2667,0.4913876,0.90625
20,2668,0.41263202,0.875
20,2669,0.48130646,0.90625
20,2670,0.53962535,0.90625
20,2671,0.5810043,0.78125
20,2672,0.64552546,0.84375
20,2673,0.61055446,0.75
20,2674,0.44793367,0.9375
20,2675,0.5921295,0.8125
20,2676,0.4450988,0.875
20,2677,0.45470673,0.875
20,2678,0.52736276,0.8125
20,2679,0.5232027,0.8125
20,2680,0.5690435,0.875
20,2681,0.7881035,0.78125
20,2682,0.6165954,0.78125
20,2683,0.6066989,0.84375
20,2684,0.39585564,0.90625
20,2685,0.60909486,0.78125
20,2686,0.43081608,0.9375
20,2687,0.5673391,0.84375
20,2688,0.4516465,0.8125
20,2689,0.5414678,0.84375
20,2690,0.47444278,0.875
20,2691,0.5269785,0.78125
20,2692,0.638931,0.78125
20,2693,0.6399453,0.78125
20,2694,0.32428893,0.9375
20,2695,0.43047306,0.96875
20,2696,0.83065444,0.71875
20,2697,0.51581794,0.90625
20,2698,0.23834254,0.9375
20,2699,0.4240651,0.875
20,2700,0.42340472,0.96875
20,2701,0.42038673,0.875
20,2702,0.56933004,0.8125
20,2703,0.43817657,0.90625
20,2704,0.29990384,0.9375
20,2705,0.40235743,0.90625
20,2706,0.41783896,0.875
20,2707,0.40994498,0.875
20,2708,0.9020517,0.75
20,2709,0.9128361,0.71875
20,2710,0.6816784,0.8125
20,2711,0.3675624,0.875
20,2712,0.32832626,0.90625
20,2713,0.5991036,0.875
20,2714,0.67169476,0.875
20,2715,0.5891034,0.84375
20,2716,0.48540652,0.8125
20,2717,0.45880938,0.84375
20,2718,0.85805154,0.75
20,2719,0.43005568,0.90625
20,2720,0.42543814,0.84375
20,2721,0.3834092,0.875
20,2722,0.48168892,0.84375
20,2723,0.4959843,0.84375
20,2724,0.3242106,0.875
20,2725,0.52906936,0.8125
20,2726,0.57960707,0.78125
20,2727,0.5327493,0.84375
20,2728,0.5545078,0.875
20,2729,0.22850396,0.96875
